log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
167,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9945220081135631,4.786590987350792,5.781112995464355,True,0.151488,70,False,206.9,974.286848
168,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6006690091453493,6.513954023830593,7.114623032975942,True,0.178772,23,False,457.8,974.29504
169,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6269190344028175,5.516664998140186,6.143584032543004,True,0.145934,39,False,360.1,974.29504
170,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6829139892943203,5.373205000068992,6.056118989363313,True,0.150024,20,False,369.6,974.303232
171,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6560080219060183,5.152398953214288,5.808406975120306,True,0.150024,77,False,385.3,974.307328
172,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6346179870888591,5.33457996789366,5.969197954982519,True,0.147277,121,False,186.2,974.307328
173,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6442489684559405,5.361201008781791,6.005449977237731,True,0.143981,37,False,555.5,974.307328
174,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6516180001199245,5.108781973831356,5.76039997395128,True,0.143737,70,False,194.3,974.307328
175,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5837709759362042,5.52654400235042,6.110314978286624,True,0.149475,26,False,538.7,974.307328
176,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7345160120166838,4.9974669818766415,5.731982993893325,True,0.138122,39,False,198.6,974.307328
177,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6882869638502598,5.522884021047503,6.2111709848977625,True,0.145873,20,False,539.5,974.307328
178,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6462530000135303,4.901807988062501,5.548060988076031,True,0.117919,52,False,202.5,974.311424
